video_name,class_name,video_path,frame_count,fps,duration_sec,width,height,is_readable
defense_0103.avi,defense,Dataset\rawData\defense\defense_0103.avi,81,25,3.24,1280,720,True
defense_0104.avi,defense,Dataset\rawData\defense\defense_0104.avi,76,25,3.04,1280,720,True
defense_0105.avi,defense,Dataset\rawData\defense\defense_0105.avi,90,25,3.6,1280,720,True
defense_0106.avi,defense,Dataset\rawData\defense\defense_0106.avi,84,25,3.36,1280,720,True
defense_0107.avi,defense,Dataset\rawData\defense\defense_0107.avi,89,25,3.56,1280,720,True
defense_0108.avi,defense,Dataset\rawData\defense\defense_0108.avi,96,25,3.84,1280,720,True
defense_0109.avi,defense,Dataset\rawData\defense\defense_0109.avi,80,25,3.2,1280,720,True
defense_0110.avi,defense,Dataset\rawData\defense\defense_0110.avi,70,25,2.8,1280,720,True
defense_0111.avi,defense,Dataset\rawData\defense\defense_0111.avi,73,25,2.92,1280,720,True
defense_0112.avi,defense,Dataset\rawData\defense\defense_0112.avi,78,25,3.12,1280,720,True
defense_0113.avi,defense,Dataset\rawData\defense\defense_0113.avi,71,25,2.84,1280,720,True
defense_0114.avi,defense,Dataset\rawData\defense\defense_0114.avi,81,25,3.24,1280,720,True
defense_0115.avi,defense,Dataset\rawData\defense\defense_0115.avi,91,25,3.64,1280,720,True
defense_0116.avi,defense,Dataset\rawData\defense\defense_0116.avi,81,25,3.24,1280,720,True
defense_0117.avi,defense,Dataset\rawData\defense\defense_0117.avi,90,25,3.6,1280,720,True
defense_0118.avi,defense,Dataset\rawData\defense\defense_0118.avi,75,25,3.0,1280,720,True
defense_0119.avi,defense,Dataset\rawData\defense\defense_0119.avi,74,25,2.96,1280,720,True
defense_0120.avi,defense,Dataset\rawData\defense\defense_0120.avi,86,25,3.44,1280,720,True
defense_0121.avi,defense,Dataset\rawData\defense\defense_0121.avi,75,25,3.0,1280,720,True
defense_0122.avi,defense,Dataset\rawData\defense\defense_0122.avi,83,25,3.32,1280,720,True
defense_0123.avi,defense,Dataset\rawData\defense\defense_0123.avi,80,25,3.2,1280,720,True
defense_0124.avi,defense,Dataset\rawData\defense\defense_0124.avi,76,25,3.04,1280,720,True
defense_0125.avi,defense,Dataset\rawData\defense\defense_0125.avi,94,25,3.76,1280,720,True
defense_0126.avi,defense,Dataset\rawData\defense\defense_0126.avi,81,25,3.24,1280,720,True
defense_0127.avi,defense,Dataset\rawData\defense\defense_0127.avi,90,25,3.6,1280,720,True
defense_0128.avi,defense,Dataset\rawData\defense\defense_0128.avi,87,25,3.48,1280,720,True
defense_0129.avi,defense,Dataset\rawData\defense\defense_0129.avi,95,25,3.8,1280,720,True
defense_0130.avi,defense,Dataset\rawData\defense\defense_0130.avi,92,25,3.68,1280,720,True
defense_0131.avi,defense,Dataset\rawData\defense\defense_0131.avi,70,25,2.8,1280,720,True
defense_0132.avi,defense,Dataset\rawData\defense\defense_0132.avi,67,25,2.68,1280,720,True
defense_0133.avi,defense,Dataset\rawData\defense\defense_0133.avi,61,25,2.44,1280,720,True
defense_0134.avi,defense,Dataset\rawData\defense\defense_0134.avi,60,25,2.4,1280,720,True
defense_0135.avi,defense,Dataset\rawData\defense\defense_0135.avi,66,25,2.64,1280,720,True
defense_0136.avi,defense,Dataset\rawData\defense\defense_0136.avi,92,25,3.68,1280,720,True
defense_0137.avi,defense,Dataset\rawData\defense\defense_0137.avi,66,25,2.64,1280,720,True
defense_0138.avi,defense,Dataset\rawData\defense\defense_0138.avi,65,25,2.6,1280,720,True
defense_0139.avi,defense,Dataset\rawData\defense\defense_0139.avi,68,25,2.72,1280,720,True
defense_0140.avi,defense,Dataset\rawData\defense\defense_0140.avi,65,25,2.6,1280,720,True
defense_0141.avi,defense,Dataset\rawData\defense\defense_0141.avi,87,25,3.48,1280,720,True
defense_0142.avi,defense,Dataset\rawData\defense\defense_0142.avi,85,25,3.4,1280,720,True
defense_0143.avi,defense,Dataset\rawData\defense\defense_0143.avi,68,25,2.72,1280,720,True
defense_0144.avi,defense,Dataset\rawData\defense\defense_0144.avi,70,25,2.8,1280,720,True
defense_0145.avi,defense,Dataset\rawData\defense\defense_0145.avi,70,25,2.8,1280,720,True
defense_0146.avi,defense,Dataset\rawData\defense\defense_0146.avi,83,25,3.32,1280,720,True
defense_0147.avi,defense,Dataset\rawData\defense\defense_0147.avi,48,25,1.92,1280,720,True
defense_0148.avi,defense,Dataset\rawData\defense\defense_0148.avi,40,25,1.6,1280,720,True
defense_0149.avi,defense,Dataset\rawData\defense\defense_0149.avi,47,25,1.88,1280,720,True
defense_0150.avi,defense,Dataset\rawData\defense\defense_0150.avi,50,25,2.0,1280,720,True
defense_0151.avi,defense,Dataset\rawData\defense\defense_0151.avi,56,25,2.24,1280,720,True
defense_0152.avi,defense,Dataset\rawData\defense\defense_0152.avi,82,25,3.28,1280,720,True
defense_0153.avi,defense,Dataset\rawData\defense\defense_0153.avi,57,25,2.28,1280,720,True
defense_0154.avi,defense,Dataset\rawData\defense\defense_0154.avi,67,25,2.68,1280,720,True
defense_0155.avi,defense,Dataset\rawData\defense\defense_0155.avi,51,25,2.04,1280,720,True
defense_0156.avi,defense,Dataset\rawData\defense\defense_0156.avi,50,25,2.0,1280,720,True
defense_0157.avi,defense,Dataset\rawData\defense\defense_0157.avi,76,25,3.04,1280,720,True
defense_0158.avi,defense,Dataset\rawData\defense\defense_0158.avi,88,25,3.52,1280,720,True
defense_0159.avi,defense,Dataset\rawData\defense\defense_0159.avi,98,25,3.92,1280,720,True
defense_0160.avi,defense,Dataset\rawData\defense\defense_0160.avi,67,25,2.68,1280,720,True
defense_0161.avi,defense,Dataset\rawData\defense\defense_0161.avi,53,25,2.12,1280,720,True
defense_0162.avi,defense,Dataset\rawData\defense\defense_0162.avi,54,25,2.16,1280,720,True
defense_0163.avi,defense,Dataset\rawData\defense\defense_0163.avi,50,25,2.0,1280,720,True
defense_0164.avi,defense,Dataset\rawData\defense\defense_0164.avi,67,25,2.68,1280,720,True
defense_0165.avi,defense,Dataset\rawData\defense\defense_0165.avi,79,25,3.16,1280,720,True
defense_0166.avi,defense,Dataset\rawData\defense\defense_0166.avi,85,25,3.4,1280,720,True
defense_0167.avi,defense,Dataset\rawData\defense\defense_0167.avi,95,25,3.8,1280,720,True
defense_0168.avi,defense,Dataset\rawData\defense\defense_0168.avi,66,25,2.64,1280,720,True
defense_0169.avi,defense,Dataset\rawData\defense\defense_0169.avi,62,25,2.48,1280,720,True
defense_0170.avi,defense,Dataset\rawData\defense\defense_0170.avi,89,25,3.56,1280,720,True
defense_0171.avi,defense,Dataset\rawData\defense\defense_0171.avi,80,25,3.2,1280,720,True
defense_0172.avi,defense,Dataset\rawData\defense\defense_0172.avi,55,25,2.2,1280,720,True
defense_0173.avi,defense,Dataset\rawData\defense\defense_0173.avi,75,25,3.0,1280,720,True
defense_0174.avi,defense,Dataset\rawData\defense\defense_0174.avi,55,25,2.2,1280,720,True
defense_0175.avi,defense,Dataset\rawData\defense\defense_0175.avi,72,25,2.88,1280,720,True
defense_0176.avi,defense,Dataset\rawData\defense\defense_0176.avi,56,25,2.24,1280,720,True
defense_0177.avi,defense,Dataset\rawData\defense\defense_0177.avi,34,25,1.36,1280,720,True
defense_0178.avi,defense,Dataset\rawData\defense\defense_0178.avi,36,25,1.44,1280,720,True
defense_0179.avi,defense,Dataset\rawData\defense\defense_0179.avi,33,25,1.32,1280,720,True
defense_0180.avi,defense,Dataset\rawData\defense\defense_0180.avi,32,25,1.28,1280,720,True
defense_0181.avi,defense,Dataset\rawData\defense\defense_0181.avi,33,25,1.32,1280,720,True
defense_0182.avi,defense,Dataset\rawData\defense\defense_0182.avi,93,25,3.72,1280,720,True
defense_0183.avi,defense,Dataset\rawData\defense\defense_0183.avi,78,25,3.12,1280,720,True
defense_0184.avi,defense,Dataset\rawData\defense\defense_0184.avi,55,25,2.2,1280,720,True
defense_0185.avi,defense,Dataset\rawData\defense\defense_0185.avi,44,25,1.76,1280,720,True
defense_0186.avi,defense,Dataset\rawData\defense\defense_0186.avi,50,25,2.0,1280,720,True
defense_0187.avi,defense,Dataset\rawData\defense\defense_0187.avi,80,25,3.2,1280,720,True
defense_0188.avi,defense,Dataset\rawData\defense\defense_0188.avi,38,25,1.52,1280,720,True
defense_0189.avi,defense,Dataset\rawData\defense\defense_0189.avi,42,25,1.68,1280,720,True
defense_0190.avi,defense,Dataset\rawData\defense\defense_0190.avi,100,25,4.0,1280,720,True
defense_0191.avi,defense,Dataset\rawData\defense\defense_0191.avi,95,25,3.8,1280,720,True
defense_0192.avi,defense,Dataset\rawData\defense\defense_0192.avi,51,25,2.04,1280,720,True
flick_0001.avi,flick,Dataset\rawData\flick\flick_0001.avi,50,25,2.0,1280,720,True
flick_0002.avi,flick,Dataset\rawData\flick\flick_0002.avi,51,25,2.04,1280,720,True
flick_0003.avi,flick,Dataset\rawData\flick\flick_0003.avi,50,25,2.0,1280,720,True
flick_0004.avi,flick,Dataset\rawData\flick\flick_0004.avi,50,25,2.0,1280,720,True
flick_0005.avi,flick,Dataset\rawData\flick\flick_0005.avi,50,25,2.0,1280,720,True
flick_0006.avi,flick,Dataset\rawData\flick\flick_0006.avi,40,25,1.6,1280,720,True
flick_0007.avi,flick,Dataset\rawData\flick\flick_0007.avi,61,25,2.44,1280,720,True
flick_0008.avi,flick,Dataset\rawData\flick\flick_0008.avi,57,25,2.28,1280,720,True
flick_0009.avi,flick,Dataset\rawData\flick\flick_0009.avi,51,25,2.04,1280,720,True
flick_0010.avi,flick,Dataset\rawData\flick\flick_0010.avi,50,25,2.0,1280,720,True
flick_0011.avi,flick,Dataset\rawData\flick\flick_0011.avi,47,25,1.88,1280,720,True
flick_0012.avi,flick,Dataset\rawData\flick\flick_0012.avi,58,25,2.32,1280,720,True
flick_0013.avi,flick,Dataset\rawData\flick\flick_0013.avi,71,25,2.84,1280,720,True
flick_0014.avi,flick,Dataset\rawData\flick\flick_0014.avi,48,25,1.92,1280,720,True
flick_0015.avi,flick,Dataset\rawData\flick\flick_0015.avi,48,25,1.92,1280,720,True
flick_0016.avi,flick,Dataset\rawData\flick\flick_0016.avi,56,25,2.24,1280,720,True
flick_0017.avi,flick,Dataset\rawData\flick\flick_0017.avi,49,25,1.96,1280,720,True
flick_0018.avi,flick,Dataset\rawData\flick\flick_0018.avi,56,25,2.24,1280,720,True
flick_0019.avi,flick,Dataset\rawData\flick\flick_0019.avi,46,25,1.84,1280,720,True
flick_0020.avi,flick,Dataset\rawData\flick\flick_0020.avi,48,25,1.92,1280,720,True
flick_0021.avi,flick,Dataset\rawData\flick\flick_0021.avi,60,25,2.4,1280,720,True
flick_0022.avi,flick,Dataset\rawData\flick\flick_0022.avi,49,25,1.96,1280,720,True
flick_0023.avi,flick,Dataset\rawData\flick\flick_0023.avi,70,25,2.8,1280,720,True
flick_0024.avi,flick,Dataset\rawData\flick\flick_0024.avi,55,25,2.2,1280,720,True
flick_0025.avi,flick,Dataset\rawData\flick\flick_0025.avi,40,25,1.6,1280,720,True
flick_0026.avi,flick,Dataset\rawData\flick\flick_0026.avi,75,25,3.0,1280,720,True
flick_0027.avi,flick,Dataset\rawData\flick\flick_0027.avi,46,25,1.84,1280,720,True
flick_0028.avi,flick,Dataset\rawData\flick\flick_0028.avi,73,25,2.92,1280,720,True
flick_0029.avi,flick,Dataset\rawData\flick\flick_0029.avi,50,25,2.0,1280,720,True
flick_0030.avi,flick,Dataset\rawData\flick\flick_0030.avi,50,25,2.0,1280,720,True
flick_0031.avi,flick,Dataset\rawData\flick\flick_0031.avi,56,25,2.24,1280,720,True
flick_0032.avi,flick,Dataset\rawData\flick\flick_0032.avi,51,25,2.04,1280,720,True
flick_0033.avi,flick,Dataset\rawData\flick\flick_0033.avi,51,25,2.04,1280,720,True
flick_0034.avi,flick,Dataset\rawData\flick\flick_0034.avi,56,25,2.24,1280,720,True
flick_0035.avi,flick,Dataset\rawData\flick\flick_0035.avi,55,25,2.2,1280,720,True
flick_0036.avi,flick,Dataset\rawData\flick\flick_0036.avi,46,25,1.84,1280,720,True
flick_0037.avi,flick,Dataset\rawData\flick\flick_0037.avi,44,25,1.76,1280,720,True
flick_0038.avi,flick,Dataset\rawData\flick\flick_0038.avi,42,25,1.68,1280,720,True
flick_0039.avi,flick,Dataset\rawData\flick\flick_0039.avi,53,25,2.12,1280,720,True
flick_0040.avi,flick,Dataset\rawData\flick\flick_0040.avi,49,25,1.96,1280,720,True
flick_0041.avi,flick,Dataset\rawData\flick\flick_0041.avi,54,25,2.16,1280,720,True
flick_0042.avi,flick,Dataset\rawData\flick\flick_0042.avi,59,25,2.36,1280,720,True
flick_0043.avi,flick,Dataset\rawData\flick\flick_0043.avi,49,25,1.96,1280,720,True
flick_0044.avi,flick,Dataset\rawData\flick\flick_0044.avi,52,25,2.08,1280,720,True
flick_0045.avi,flick,Dataset\rawData\flick\flick_0045.avi,52,25,2.08,1280,720,True
flick_0046.avi,flick,Dataset\rawData\flick\flick_0046.avi,41,25,1.64,1280,720,True
flick_0047.avi,flick,Dataset\rawData\flick\flick_0047.avi,48,25,1.92,1280,720,True
flick_0048.avi,flick,Dataset\rawData\flick\flick_0048.avi,50,25,2.0,1280,720,True
flick_0049.avi,flick,Dataset\rawData\flick\flick_0049.avi,47,25,1.88,1280,720,True
flick_0050.avi,flick,Dataset\rawData\flick\flick_0050.avi,49,25,1.96,1280,720,True
flick_0051.avi,flick,Dataset\rawData\flick\flick_0051.avi,39,25,1.56,1280,720,True
flick_0052.avi,flick,Dataset\rawData\flick\flick_0052.avi,50,25,2.0,1280,720,True
flick_0053.avi,flick,Dataset\rawData\flick\flick_0053.avi,45,25,1.8,1280,720,True
flick_0054.avi,flick,Dataset\rawData\flick\flick_0054.avi,54,25,2.16,1280,720,True
flick_0055.avi,flick,Dataset\rawData\flick\flick_0055.avi,41,25,1.64,1280,720,True
flick_0056.avi,flick,Dataset\rawData\flick\flick_0056.avi,53,25,2.12,1280,720,True
flick_0057.avi,flick,Dataset\rawData\flick\flick_0057.avi,48,25,1.92,1280,720,True
flick_0058.avi,flick,Dataset\rawData\flick\flick_0058.avi,55,25,2.2,1280,720,True
flick_0059.avi,flick,Dataset\rawData\flick\flick_0059.avi,47,25,1.88,1280,720,True
flick_0060.avi,flick,Dataset\rawData\flick\flick_0060.avi,45,25,1.8,1280,720,True
flick_0061.avi,flick,Dataset\rawData\flick\flick_0061.avi,44,25,1.76,1280,720,True
flick_0062.avi,flick,Dataset\rawData\flick\flick_0062.avi,51,25,2.04,1280,720,True
flick_0063.avi,flick,Dataset\rawData\flick\flick_0063.avi,59,25,2.36,1280,720,True
flick_0064.avi,flick,Dataset\rawData\flick\flick_0064.avi,50,25,2.0,1280,720,True
flick_0065.avi,flick,Dataset\rawData\flick\flick_0065.avi,53,25,2.12,1280,720,True
flick_0066.avi,flick,Dataset\rawData\flick\flick_0066.avi,51,25,2.04,1280,720,True
flick_0067.avi,flick,Dataset\rawData\flick\flick_0067.avi,67,25,2.68,1280,720,True
flick_0068.avi,flick,Dataset\rawData\flick\flick_0068.avi,58,25,2.32,1280,720,True
flick_0069.avi,flick,Dataset\rawData\flick\flick_0069.avi,64,25,2.56,1280,720,True
flick_0070.avi,flick,Dataset\rawData\flick\flick_0070.avi,55,25,2.2,1280,720,True
flick_0071.avi,flick,Dataset\rawData\flick\flick_0071.avi,48,25,1.92,1280,720,True
flick_0072.avi,flick,Dataset\rawData\flick\flick_0072.avi,64,25,2.56,1280,720,True
flick_0073.avi,flick,Dataset\rawData\flick\flick_0073.avi,44,25,1.76,1280,720,True
flick_0074.avi,flick,Dataset\rawData\flick\flick_0074.avi,41,25,1.64,1280,720,True
flick_0075.avi,flick,Dataset\rawData\flick\flick_0075.avi,49,25,1.96,1280,720,True
flick_0076.avi,flick,Dataset\rawData\flick\flick_0076.avi,49,25,1.96,1280,720,True
flick_0077.avi,flick,Dataset\rawData\flick\flick_0077.avi,54,25,2.16,1280,720,True
flick_0078.avi,flick,Dataset\rawData\flick\flick_0078.avi,44,25,1.76,1280,720,True
flick_0079.avi,flick,Dataset\rawData\flick\flick_0079.avi,54,25,2.16,1280,720,True
flick_0080.avi,flick,Dataset\rawData\flick\flick_0080.avi,55,25,2.2,1280,720,True
flick_0081.avi,flick,Dataset\rawData\flick\flick_0081.avi,52,25,2.08,1280,720,True
flick_0082.avi,flick,Dataset\rawData\flick\flick_0082.avi,51,25,2.04,1280,720,True
flick_0083.avi,flick,Dataset\rawData\flick\flick_0083.avi,50,25,2.0,1280,720,True
flick_0084.avi,flick,Dataset\rawData\flick\flick_0084.avi,50,25,2.0,1280,720,True
flick_0085.avi,flick,Dataset\rawData\flick\flick_0085.avi,57,25,2.28,1280,720,True
flick_0086.avi,flick,Dataset\rawData\flick\flick_0086.avi,47,25,1.88,1280,720,True
flick_0087.avi,flick,Dataset\rawData\flick\flick_0087.avi,51,25,2.04,1280,720,True
flick_0088.avi,flick,Dataset\rawData\flick\flick_0088.avi,177,25,7.08,1280,720,True
flick_0089.avi,flick,Dataset\rawData\flick\flick_0089.avi,60,25,2.4,1280,720,True
flick_0090.avi,flick,Dataset\rawData\flick\flick_0090.avi,47,25,1.88,1280,720,True
flick_0091.avi,flick,Dataset\rawData\flick\flick_0091.avi,56,25,2.24,1280,720,True
flick_0092.avi,flick,Dataset\rawData\flick\flick_0092.avi,43,25,1.72,1280,720,True
flick_0093.avi,flick,Dataset\rawData\flick\flick_0093.avi,51,25,2.04,1280,720,True
flick_0094.avi,flick,Dataset\rawData\flick\flick_0094.avi,42,25,1.68,1280,720,True
flick_0095.avi,flick,Dataset\rawData\flick\flick_0095.avi,59,25,2.36,1280,720,True
flick_0096.avi,flick,Dataset\rawData\flick\flick_0096.avi,50,25,2.0,1280,720,True
flick_0097.avi,flick,Dataset\rawData\flick\flick_0097.avi,51,25,2.04,1280,720,True
flick_0098.avi,flick,Dataset\rawData\flick\flick_0098.avi,40,25,1.6,1280,720,True
flick_0099.avi,flick,Dataset\rawData\flick\flick_0099.avi,62,25,2.48,1280,720,True
flick_0100.avi,flick,Dataset\rawData\flick\flick_0100.avi,48,25,1.92,1280,720,True
flick_0101.avi,flick,Dataset\rawData\flick\flick_0101.avi,55,25,2.2,1280,720,True
flick_0102.avi,flick,Dataset\rawData\flick\flick_0102.avi,53,25,2.12,1280,720,True
flick_0103.avi,flick,Dataset\rawData\flick\flick_0103.avi,51,25,2.04,1280,720,True
flick_0104.avi,flick,Dataset\rawData\flick\flick_0104.avi,52,25,2.08,1280,720,True
flick_0105.avi,flick,Dataset\rawData\flick\flick_0105.avi,60,25,2.4,1280,720,True
flick_0106.avi,flick,Dataset\rawData\flick\flick_0106.avi,54,25,2.16,1280,720,True
flick_0107.avi,flick,Dataset\rawData\flick\flick_0107.avi,59,25,2.36,1280,720,True
flick_0108.avi,flick,Dataset\rawData\flick\flick_0108.avi,62,25,2.48,1280,720,True
flick_0109.avi,flick,Dataset\rawData\flick\flick_0109.avi,50,25,2.0,1280,720,True
flick_0110.avi,flick,Dataset\rawData\flick\flick_0110.avi,55,25,2.2,1280,720,True
flick_0111.avi,flick,Dataset\rawData\flick\flick_0111.avi,45,25,1.8,1280,720,True
flick_0112.avi,flick,Dataset\rawData\flick\flick_0112.avi,49,25,1.96,1280,720,True
flick_0113.avi,flick,Dataset\rawData\flick\flick_0113.avi,55,25,2.2,1280,720,True
flick_0114.avi,flick,Dataset\rawData\flick\flick_0114.avi,50,25,2.0,1280,720,True
flick_0115.avi,flick,Dataset\rawData\flick\flick_0115.avi,50,25,2.0,1280,720,True
flick_0116.avi,flick,Dataset\rawData\flick\flick_0116.avi,56,25,2.24,1280,720,True
flick_0117.avi,flick,Dataset\rawData\flick\flick_0117.avi,50,25,2.0,1280,720,True
flick_0118.avi,flick,Dataset\rawData\flick\flick_0118.avi,50,25,2.0,1280,720,True
flick_0119.avi,flick,Dataset\rawData\flick\flick_0119.avi,45,25,1.8,1280,720,True
flick_0120.avi,flick,Dataset\rawData\flick\flick_0120.avi,40,25,1.6,1280,720,True
flick_0121.avi,flick,Dataset\rawData\flick\flick_0121.avi,66,25,2.64,1280,720,True
flick_0122.avi,flick,Dataset\rawData\flick\flick_0122.avi,35,25,1.4,1280,720,True
flick_0123.avi,flick,Dataset\rawData\flick\flick_0123.avi,45,25,1.8,1280,720,True
flick_0124.avi,flick,Dataset\rawData\flick\flick_0124.avi,51,25,2.04,1280,720,True
flick_0125.avi,flick,Dataset\rawData\flick\flick_0125.avi,45,25,1.8,1280,720,True
flick_0126.avi,flick,Dataset\rawData\flick\flick_0126.avi,50,25,2.0,1280,720,True
flick_0127.avi,flick,Dataset\rawData\flick\flick_0127.avi,45,25,1.8,1280,720,True
flick_0128.avi,flick,Dataset\rawData\flick\flick_0128.avi,48,25,1.92,1280,720,True
flick_0129.avi,flick,Dataset\rawData\flick\flick_0129.avi,50,25,2.0,1280,720,True
flick_0130.avi,flick,Dataset\rawData\flick\flick_0130.avi,58,25,2.32,1280,720,True
flick_0131.avi,flick,Dataset\rawData\flick\flick_0131.avi,51,25,2.04,1280,720,True
flick_0132.avi,flick,Dataset\rawData\flick\flick_0132.avi,75,25,3.0,1280,720,True
flick_0133.avi,flick,Dataset\rawData\flick\flick_0133.avi,51,25,2.04,1280,720,True
flick_0134.avi,flick,Dataset\rawData\flick\flick_0134.avi,50,25,2.0,1280,720,True
flick_0135.avi,flick,Dataset\rawData\flick\flick_0135.avi,52,25,2.08,1280,720,True
flick_0136.avi,flick,Dataset\rawData\flick\flick_0136.avi,50,25,2.0,1280,720,True
flick_0137.avi,flick,Dataset\rawData\flick\flick_0137.avi,68,25,2.72,1280,720,True
flick_0138.avi,flick,Dataset\rawData\flick\flick_0138.avi,49,25,1.96,1280,720,True
flick_0139.avi,flick,Dataset\rawData\flick\flick_0139.avi,51,25,2.04,1280,720,True
flick_0140.avi,flick,Dataset\rawData\flick\flick_0140.avi,57,25,2.28,1280,720,True
flick_0141.avi,flick,Dataset\rawData\flick\flick_0141.avi,50,25,2.0,1280,720,True
flick_0142.avi,flick,Dataset\rawData\flick\flick_0142.avi,52,25,2.08,1280,720,True
flick_0143.avi,flick,Dataset\rawData\flick\flick_0143.avi,60,25,2.4,1280,720,True
flick_0144.avi,flick,Dataset\rawData\flick\flick_0144.avi,47,25,1.88,1280,720,True
flick_0145.avi,flick,Dataset\rawData\flick\flick_0145.avi,50,25,2.0,1280,720,True
flick_0146.avi,flick,Dataset\rawData\flick\flick_0146.avi,55,25,2.2,1280,720,True
flick_0147.avi,flick,Dataset\rawData\flick\flick_0147.avi,29,25,1.16,1280,720,True
flick_0148.avi,flick,Dataset\rawData\flick\flick_0148.avi,50,25,2.0,1280,720,True
flick_0149.avi,flick,Dataset\rawData\flick\flick_0149.avi,51,25,2.04,1280,720,True
flick_0150.avi,flick,Dataset\rawData\flick\flick_0150.avi,53,25,2.12,1280,720,True
flick_0151.avi,flick,Dataset\rawData\flick\flick_0151.avi,32,25,1.28,1280,720,True
flick_0152.avi,flick,Dataset\rawData\flick\flick_0152.avi,49,25,1.96,1280,720,True
flick_0153.avi,flick,Dataset\rawData\flick\flick_0153.avi,36,25,1.44,1280,720,True
flick_0154.avi,flick,Dataset\rawData\flick\flick_0154.avi,51,25,2.04,1280,720,True
flick_0155.avi,flick,Dataset\rawData\flick\flick_0155.avi,30,25,1.2,1280,720,True
flick_0156.avi,flick,Dataset\rawData\flick\flick_0156.avi,50,25,2.0,1280,720,True
flick_0157.avi,flick,Dataset\rawData\flick\flick_0157.avi,30,25,1.2,1280,720,True
flick_0158.avi,flick,Dataset\rawData\flick\flick_0158.avi,51,25,2.04,1280,720,True
flick_0159.avi,flick,Dataset\rawData\flick\flick_0159.avi,62,25,2.48,1280,720,True
flick_0160.avi,flick,Dataset\rawData\flick\flick_0160.avi,52,25,2.08,1280,720,True
flick_0161.avi,flick,Dataset\rawData\flick\flick_0161.avi,57,25,2.28,1280,720,True
flick_0162.avi,flick,Dataset\rawData\flick\flick_0162.avi,45,25,1.8,1280,720,True
flick_0163.avi,flick,Dataset\rawData\flick\flick_0163.avi,45,25,1.8,1280,720,True
flick_0164.avi,flick,Dataset\rawData\flick\flick_0164.avi,50,25,2.0,1280,720,True
flick_0165.avi,flick,Dataset\rawData\flick\flick_0165.avi,50,25,2.0,1280,720,True
flick_0166.avi,flick,Dataset\rawData\flick\flick_0166.avi,70,25,2.8,1280,720,True
flick_0167.avi,flick,Dataset\rawData\flick\flick_0167.avi,70,25,2.8,1280,720,True
flick_0168.avi,flick,Dataset\rawData\flick\flick_0168.avi,40,25,1.6,1280,720,True
flick_0169.avi,flick,Dataset\rawData\flick\flick_0169.avi,40,25,1.6,1280,720,True
flick_0170.avi,flick,Dataset\rawData\flick\flick_0170.avi,75,25,3.0,1280,720,True
flick_0171.avi,flick,Dataset\rawData\flick\flick_0171.avi,75,25,3.0,1280,720,True
flick_0172.avi,flick,Dataset\rawData\flick\flick_0172.avi,46,25,1.84,1280,720,True
flick_0173.avi,flick,Dataset\rawData\flick\flick_0173.avi,46,25,1.84,1280,720,True
flick_0174.avi,flick,Dataset\rawData\flick\flick_0174.avi,73,25,2.92,1280,720,True
flick_0175.avi,flick,Dataset\rawData\flick\flick_0175.avi,73,25,2.92,1280,720,True
flick_0176.avi,flick,Dataset\rawData\flick\flick_0176.avi,50,25,2.0,1280,720,True
flick_0177.avi,flick,Dataset\rawData\flick\flick_0177.avi,50,25,2.0,1280,720,True
flick_0178.avi,flick,Dataset\rawData\flick\flick_0178.avi,65,25,2.6,1280,720,True
flick_0179.avi,flick,Dataset\rawData\flick\flick_0179.avi,43,25,1.72,1280,720,True
flick_0180.avi,flick,Dataset\rawData\flick\flick_0180.avi,48,25,1.92,1280,720,True
flick_0181.avi,flick,Dataset\rawData\flick\flick_0181.avi,52,25,2.08,1280,720,True
hook_0001.avi,hook,Dataset\rawData\hook\hook_0001.avi,57,25,2.28,1280,720,True
hook_0002.avi,hook,Dataset\rawData\hook\hook_0002.avi,56,25,2.24,1280,720,True
hook_0003.avi,hook,Dataset\rawData\hook\hook_0003.avi,55,25,2.2,1280,720,True
hook_0004.avi,hook,Dataset\rawData\hook\hook_0004.avi,55,25,2.2,1280,720,True
hook_0005.avi,hook,Dataset\rawData\hook\hook_0005.avi,46,25,1.84,1280,720,True
hook_0006.avi,hook,Dataset\rawData\hook\hook_0006.avi,40,25,1.6,1280,720,True
hook_0007.avi,hook,Dataset\rawData\hook\hook_0007.avi,86,25,3.44,1280,720,True
hook_0008.avi,hook,Dataset\rawData\hook\hook_0008.avi,52,25,2.08,1280,720,True
hook_0009.avi,hook,Dataset\rawData\hook\hook_0009.avi,46,25,1.84,1280,720,True
hook_0010.avi,hook,Dataset\rawData\hook\hook_0010.avi,40,25,1.6,1280,720,True
hook_0011.avi,hook,Dataset\rawData\hook\hook_0011.avi,50,25,2.0,1280,720,True
hook_0012.avi,hook,Dataset\rawData\hook\hook_0012.avi,42,25,1.68,1280,720,True
hook_0013.avi,hook,Dataset\rawData\hook\hook_0013.avi,43,25,1.72,1280,720,True
hook_0014.avi,hook,Dataset\rawData\hook\hook_0014.avi,50,25,2.0,1280,720,True
hook_0015.avi,hook,Dataset\rawData\hook\hook_0015.avi,46,25,1.84,1280,720,True
hook_0016.avi,hook,Dataset\rawData\hook\hook_0016.avi,35,25,1.4,1280,720,True
hook_0017.avi,hook,Dataset\rawData\hook\hook_0017.avi,45,25,1.8,1280,720,True
hook_0018.avi,hook,Dataset\rawData\hook\hook_0018.avi,71,25,2.84,1280,720,True
hook_0019.avi,hook,Dataset\rawData\hook\hook_0019.avi,67,25,2.68,1280,720,True
